,Account,Compound,Created Date,Negative,Neutral,Positive,Tweet Text,Tweets Ago
486,@nytimes,0.0,Sun Mar 25 23:33:08 +0000 2018,0.0,1.0,0.0,A geneticist at Harvard Medical School has retrieved DNA from more than 900 ancient people. His findings trace the… https://t.co/PNBtU0jvkw,487
487,@nytimes,-0.4939,Sun Mar 25 23:16:06 +0000 2018,0.211,0.789,0.0,Adult Film Star Says She Stayed Silent on Trump Out of Fear https://t.co/SoHTBxJuza,488
488,@nytimes,0.0,Sun Mar 25 23:04:54 +0000 2018,0.0,1.0,0.0,Lens: Looking at the Paralympics With a New York Times Photographer https://t.co/Djj7qMo5XO,489
489,@nytimes,-0.5267,Sun Mar 25 23:01:19 +0000 2018,0.167,0.833,0.0,Robotic fish could be essential to understanding and protecting marine life in danger of disappearing in a fragile… https://t.co/6fkHBzffb5,490
490,@nytimes,0.0,Sun Mar 25 22:45:08 +0000 2018,0.0,1.0,0.0,"RT @mattfleg: To tell the Stormy story right, we spoke to Judd Apatow, Nina Hartley, Ron Jeremy, the Penthouse Baton Rouge and a Maryland-b…",491
491,@nytimes,-0.0772,Sun Mar 25 22:33:06 +0000 2018,0.067,0.933,0.0,"Who is Stormy Daniels?

Baton Rouge classmates remember her as a serious student. She thought she might be a journa… https://t.co/PArpOaLKu4",492
492,@nytimes,0.4754,Sun Mar 25 22:29:51 +0000 2018,0.0,0.877,0.123,"Joshua Tree is one of the U.S.’s most popular parks, just 2 hours from Los Angeles. So how did one hiker simply dis… https://t.co/l49hI7mtSB",493
493,@nytimes,-0.6597,Sun Mar 25 22:15:38 +0000 2018,0.428,0.389,0.183,Trust Betrayed: Wives of White-Collar Criminals Tell Their Stories https://t.co/7X2VXWIQoA,494
494,@nytimes,0.0,Sun Mar 25 22:00:18 +0000 2018,0.0,1.0,0.0,"In Opinion,
Contributing writer Jennifer Finney Boylan writes, ""Trump’s cabinet is full of people who seem to know… https://t.co/XC7txobKnA",495
495,@nytimes,0.25,Sun Mar 25 21:52:03 +0000 2018,0.117,0.721,0.162,"“It’s a disaster,” said Cristiano Davoli, a vigilante hero in the battle against the voracious potholes that have o… https://t.co/VWyBdtv8k0",496
496,@nytimes,-0.5256,Sun Mar 25 21:45:12 +0000 2018,0.207,0.793,0.0,“Silicon Valley” returns to HBO tonight after a particularly terrible week for Silicon Valley https://t.co/MPhzTUmbcM,497
497,@nytimes,-0.1779,Sun Mar 25 21:30:11 +0000 2018,0.112,0.807,0.081,It took giant robots fighting giant monsters to finally unseat “Black Panther” at the top of the box office https://t.co/nIxC1MlXI6,498
498,@nytimes,-0.34,Sun Mar 25 21:15:03 +0000 2018,0.124,0.876,0.0,"Many Americans can buy a gun in less than an hour. In some countries, the process takes months. https://t.co/UKtjiHnOpT",499
499,@nytimes,0.3506,Sun Mar 25 21:00:15 +0000 2018,0.077,0.726,0.196,Hungary’s opposition parties could stop Viktor Orban from winning another majority — but only if they work together https://t.co/Trjb7Ggjnw,500
